source_serial_no,gasoline_pct,ethanol_pct,pentanol_pct,propanol_pct,butanol_pct,n_methylaniline_pct,torque_nm,speed_rpm,compression_ratio,cv_mj_kg,air_fuel_ratio,viscosity_m2_s,ron,oxygen_pct,bte_pct,bsfc_g_kwh,co_vol_pct,hc_ppm,source_excel_row,quarantine_reason,composition_sum_original_pct,composition_sum_pct,blend_group
898.0,70.0,10.0,0.0,20.0,0.0,0.0,5.004909648522032,2100.0,9.7,35.62121212121212,13.44242424242424,2.081818181818182e-06,95.78787878787878,15.18181818181818,35.56532241043399,282.7751693650587,2.590780606499155,181.5576653504851,919,exact_duplicate_model_record,100.0,100.0,70.0|10.0|0.0|20.0|0.0|0.0
899.0,70.0,10.0,0.0,20.0,0.0,0.0,5.66763967219248,2500.0,9.7,35.62121212121212,13.44242424242424,2.081818181818182e-06,95.78787878787878,15.18181818181818,37.02789803908414,268.85871488594,1.276134719517705,97.66604069259837,920,exact_duplicate_model_record,100.0,100.0,70.0|10.0|0.0|20.0|0.0|0.0
900.0,70.0,10.0,0.0,20.0,0.0,0.0,6.253821723442199,2900.0,9.7,35.62121212121212,13.44242424242424,2.081818181818182e-06,95.78787878787878,15.18181818181818,38.06138228214876,259.3282018746619,0.9028514038233886,62.92172365187496,921,exact_duplicate_model_record,100.0,100.0,70.0|10.0|0.0|20.0|0.0|0.0
901.0,70.0,10.0,0.0,20.0,0.0,0.0,6.769346030495157,3300.0,9.7,35.62121212121212,13.44242424242424,2.081818181818182e-06,95.78787878787878,15.18181818181818,36.79993007530528,264.7102613020917,0.753593470445693,38.78814271730639,922,exact_duplicate_model_record,100.0,100.0,70.0|10.0|0.0|20.0|0.0|0.0
902.0,73.7,0.0,0.0,26.3,0.0,0.0,4.259323167090469,1700.0,9.7,36.28939393939394,13.51878787878788,2.139090909090909e-06,95.4060606060606,14.60909090909091,29.68791600928457,355.7192759167428,3.839094209808826,330.7606505634676,923,exact_duplicate_model_record,100.0,100.0,73.7|0.0|0.0|26.3|0.0|0.0
903.0,73.7,0.0,0.0,26.3,0.0,0.0,5.004909648522032,2100.0,9.7,36.28939393939394,13.51878787878788,2.139090909090909e-06,95.4060606060606,14.60909090909091,35.71315173616291,277.3434344212313,2.628571456819562,174.7504805607024,924,exact_duplicate_model_record,100.0,100.0,73.7|0.0|0.0|26.3|0.0|0.0
904.0,73.7,0.0,0.0,26.3,0.0,0.0,5.66763967219248,2500.0,9.7,36.28939393939394,13.51878787878788,2.139090909090909e-06,95.4060606060606,14.60909090909091,37.27339226291707,263.0867655152812,1.251866040714155,96.54926001844998,925,exact_duplicate_model_record,100.0,100.0,73.7|0.0|0.0|26.3|0.0|0.0
905.0,73.7,0.0,0.0,26.3,0.0,0.0,6.253821723442199,2900.0,9.7,36.28939393939394,13.51878787878788,2.139090909090909e-06,95.4060606060606,14.60909090909091,38.21507082658205,256.8525287422935,0.8860992297649474,63.37339649280842,926,exact_duplicate_model_record,100.0,100.0,73.7|0.0|0.0|26.3|0.0|0.0
906.0,73.7,0.0,0.0,26.3,0.0,0.0,6.769346030495157,3300.0,9.7,36.28939393939394,13.51878787878788,2.139090909090909e-06,95.4060606060606,14.60909090909091,37.68823946955632,262.0425234679981,0.7739733618317067,37.74834236532994,927,exact_duplicate_model_record,100.0,100.0,73.7|0.0|0.0|26.3|0.0|0.0
907.0,50.0,50.0,0.0,0.0,0.0,0.0,4.259323167090469,1700.0,9.7,33.5,13.2,1.9e-06,97.0,17.0,26.88304553611791,420.3873904382513,3.327852250147375,363.2014286574656,928,exact_duplicate_model_record,100.0,100.0,50.0|50.0|0.0|0.0|0.0|0.0
908.0,50.0,50.0,0.0,0.0,0.0,0.0,5.004909648522032,2100.0,9.7,33.5,13.2,1.9e-06,97.0,17.0,31.93304488651048,339.6456722231766,1.861720966149565,156.9050871164726,929,exact_duplicate_model_record,100.0,100.0,50.0|50.0|0.0|0.0|0.0|0.0
909.0,50.0,50.0,0.0,0.0,0.0,0.0,5.66763967219248,2500.0,9.7,33.5,13.2,1.9e-06,97.0,17.0,33.26873924830437,316.2603792340975,1.103604450825607,90.18290022473285,930,exact_duplicate_model_record,100.0,100.0,50.0|50.0|0.0|0.0|0.0|0.0
910.0,50.0,50.0,0.0,0.0,0.0,0.0,6.253821723442199,2900.0,9.7,33.5,13.2,1.9e-06,97.0,17.0,35.35917142497341,293.3481252541008,0.8623244497271733,41.87832744769307,931,exact_duplicate_model_record,100.0,100.0,50.0|50.0|0.0|0.0|0.0|0.0
911.0,50.0,50.0,0.0,0.0,0.0,0.0,6.769346030495157,3300.0,9.7,33.5,13.2,1.9e-06,97.0,17.0,34.87989280948803,306.4889466180938,0.4255893169777048,29.50939252922551,932,exact_duplicate_model_record,100.0,100.0,50.0|50.0|0.0|0.0|0.0|0.0
912.0,58.5,25.0,0.0,16.5,0.0,0.0,4.259323167090469,1700.0,9.7,35.25,13.4,2.05e-06,96.0,15.5,28.53405384560544,406.7168026177309,3.240350624930697,315.577498171824,933,exact_duplicate_model_record,100.0,100.0,58.5|25.0|0.0|16.5|0.0|0.0
913.0,58.5,25.0,0.0,16.5,0.0,0.0,5.004909648522032,2100.0,9.7,35.25,13.4,2.05e-06,96.0,15.5,33.2166267049156,323.2957758826653,1.782750831163337,143.6859328857919,934,exact_duplicate_model_record,100.0,100.0,58.5|25.0|0.0|16.5|0.0|0.0
914.0,58.5,25.0,0.0,16.5,0.0,0.0,5.66763967219248,2500.0,9.7,35.25,13.4,2.05e-06,96.0,15.5,34.9329631116627,307.7468964983572,1.09426332974739,83.04820293728709,935,exact_duplicate_model_record,100.0,100.0,58.5|25.0|0.0|16.5|0.0|0.0
915.0,58.5,25.0,0.0,16.5,0.0,0.0,6.253821723442199,2900.0,9.7,35.25,13.4,2.05e-06,96.0,15.5,36.97097266248649,281.4085100065141,0.8124967527999981,41.87119640643817,936,exact_duplicate_model_record,100.0,100.0,58.5|25.0|0.0|16.5|0.0|0.0
916.0,58.5,25.0,0.0,16.5,0.0,0.0,6.769346030495157,3300.0,9.7,35.25,13.4,2.05e-06,96.0,15.5,35.96800375424272,291.89421597551,0.5380462980386022,28.50047563309822,937,exact_duplicate_model_record,100.0,100.0,58.5|25.0|0.0|16.5|0.0|0.0
917.0,62.8,12.5,0.0,26.4,0.0,0.0,4.259323167090469,1700.0,9.7,36.3,13.52,2.14e-06,95.4,14.6,29.28561492682319,394.4184747291075,3.14946606981096,300.3795372137361,938,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
918.0,62.8,12.5,0.0,26.4,0.0,0.0,5.004909648522032,2100.0,9.7,36.3,13.52,2.14e-06,95.4,14.6,34.39001781624364,324.9505717821302,1.815420843765946,139.6124130085859,939,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
919.0,62.8,12.5,0.0,26.4,0.0,0.0,5.66763967219248,2500.0,9.7,36.3,13.52,2.14e-06,95.4,14.6,35.16890067414062,304.2611892188946,1.079169787367998,78.55967449196642,940,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
920.0,62.8,12.5,0.0,26.4,0.0,0.0,6.253821723442199,2900.0,9.7,36.3,13.52,2.14e-06,95.4,14.6,37.51167529073231,279.0486561319822,0.8095545235567568,42.70542649938947,941,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
921.0,62.8,12.5,0.0,26.4,0.0,0.0,6.769346030495157,3300.0,9.7,36.3,13.52,2.14e-06,95.4,14.6,36.13132323403433,289.4770595212865,0.5713570569477454,28.58737921525171,942,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
922.0,67.0,0.0,0.0,33.0,0.0,0.0,4.259323167090469,1700.0,9.7,37.0,13.6,2.2e-06,95.0,14.0,29.39296717401553,400.5302716411165,3.312951089293952,277.6284136924094,943,exact_duplicate_model_record,100.0,100.0,67.0|0.0|0.0|33.0|0.0|0.0
923.0,67.0,0.0,0.0,33.0,0.0,0.0,5.004909648522032,2100.0,9.7,37.0,13.6,2.2e-06,95.0,14.0,34.0691215841734,314.8871164959418,1.890818560486823,133.6737061525903,944,exact_duplicate_model_record,100.0,100.0,67.0|0.0|0.0|33.0|0.0|0.0
924.0,67.0,0.0,0.0,33.0,0.0,0.0,5.66763967219248,2500.0,9.7,37.0,13.6,2.2e-06,95.0,14.0,36.37549645704247,293.8822291895071,1.053811623419203,77.11133022665092,945,exact_duplicate_model_record,100.0,100.0,67.0|0.0|0.0|33.0|0.0|0.0
925.0,67.0,0.0,0.0,33.0,0.0,0.0,6.253821723442199,2900.0,9.7,37.0,13.6,2.2e-06,95.0,14.0,37.77187598623387,271.6176672120683,0.7794437712704012,42.73081515158672,946,exact_duplicate_model_record,100.0,100.0,67.0|0.0|0.0|33.0|0.0|0.0
926.0,67.0,0.0,0.0,33.0,0.0,0.0,6.769346030495157,3300.0,9.7,37.0,13.6,2.2e-06,95.0,14.0,36.37798002401424,286.4689113252049,0.5896641403650257,27.26691449816903,947,exact_duplicate_model_record,100.0,100.0,67.0|0.0|0.0|33.0|0.0|0.0
1092.0,62.8,12.5,0.0,0.0,26.4,0.0,4.259323167090469,1700.0,10.5,35.4,11.22,3.22e-06,99.2,2.76,29.90691563499162,376.6349000642312,2.92032,256.744,1113,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1093.0,62.8,12.5,0.0,0.0,26.4,0.0,5.004909648522032,2100.0,10.5,35.4,11.22,3.22e-06,99.2,2.76,35.23748329707758,303.5357002760816,1.64736,120.064,1114,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1094.0,62.8,12.5,0.0,0.0,26.4,0.0,5.66763967219248,2500.0,10.5,35.4,11.22,3.22e-06,99.2,2.76,36.48404073974591,285.8995665068864,0.99216,67.536,1115,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1095.0,62.8,12.5,0.0,0.0,26.4,0.0,6.253821723442199,2900.0,10.5,35.4,11.22,3.22e-06,99.2,2.76,39.13508384955308,260.1630449558532,0.73008,36.984,1116,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1096.0,62.8,12.5,0.0,0.0,26.4,0.0,6.769346030495157,3300.0,10.5,35.4,11.22,3.22e-06,99.2,2.76,37.63133657031102,275.050086177603,0.52416,24.656,1117,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1192.0,62.8,12.5,26.4,0.0,0.0,0.0,4.259323167090469,1700.0,10.5,37.59999999999999,11.52,3.9e-06,100.4,2.38,30.87297529827082,367.3732871823358,2.82672,242.374,1213,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1193.0,62.8,12.5,26.4,0.0,0.0,0.0,5.004909648522032,2100.0,10.5,37.59999999999999,11.52,3.9e-06,100.4,2.38,36.14721508922041,294.9082726868386,1.59456,113.344,1214,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1194.0,62.8,12.5,26.4,0.0,0.0,0.0,5.66763967219248,2500.0,10.5,37.59999999999999,11.52,3.9e-06,100.4,2.38,37.42354891943047,275.1599575490968,0.96036,63.756,1215,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1195.0,62.8,12.5,26.4,0.0,0.0,0.0,6.253821723442199,2900.0,10.5,37.59999999999999,11.52,3.9e-06,100.4,2.38,40.11752868827126,251.8401518417784,0.70668,34.914,1216,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1196.0,62.8,12.5,26.4,0.0,0.0,0.0,6.769346030495157,3300.0,10.5,37.59999999999999,11.52,3.9e-06,100.4,2.38,38.69590614993733,262.4879591686814,0.5073599999999999,23.276,1217,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1292.0,62.8,12.5,0.0,26.4,0.0,0.0,4.259323167090469,1700.0,10.5,36.3,13.52,2.14e-06,95.4,14.6,30.20691563499162,377.6349000642312,2.92032,266.324,1313,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1293.0,62.8,12.5,0.0,26.4,0.0,0.0,5.004909648522032,2100.0,10.5,36.3,13.52,2.14e-06,95.4,14.6,35.53748329707758,304.5357002760816,1.64736,124.544,1314,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1294.0,62.8,12.5,0.0,26.4,0.0,0.0,5.66763967219248,2500.0,10.5,36.3,13.52,2.14e-06,95.4,14.6,36.78404073974591,286.8995665068864,0.99216,70.056,1315,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1295.0,62.8,12.5,0.0,26.4,0.0,0.0,6.253821723442199,2900.0,10.5,36.3,13.52,2.14e-06,95.4,14.6,39.43508384955308,261.1630449558532,0.73008,38.364,1316,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
1296.0,62.8,12.5,0.0,26.4,0.0,0.0,6.769346030495157,3300.0,10.5,36.3,13.52,2.14e-06,95.4,14.6,37.93133657031103,276.050086177603,0.52416,25.576,1317,fuel_composition_not_within_99.99_to_100.01_pct,101.69999999999999,,
,,,,,,,,,,,,,,,,,,,1375,missing_or_non_numeric_required_value,,,
